user_key,prob_human,prob_bot,pseudo_label,confidence
ghanari55,1.0,4.908909e-10,0,1.0
iranwins20891,1.0,2.9802916e-09,0,1.0
ms56660392,1.0,1.5790224e-08,0,1.0
hz7_matin,1.0,6.4131584e-09,0,1.0
pmoji1998,1.0,3.2222747e-08,0,1.0
maryamirani22,1.0,1.2982185e-17,0,1.0
hassanjahanbak5,1.0,8.1694247e-16,0,1.0
s_ab12345,1.0,6.5567478e-12,0,1.0
alimoazzen00,1.0,2.6952449e-12,0,1.0
ali340258377570,1.0,9.7641506e-14,0,1.0
arezumfard,1.0,1.2629758e-08,0,1.0
sahraazarabadga,1.0,1.3481877e-19,0,1.0
moradizade1985,1.0,1.2817136e-18,0,1.0
sranaei43154,1.0,8.921407e-15,0,1.0
omidyazdani898,1.0,2.7885198e-11,0,1.0
zazar61,0.99999917,8.472866e-07,0,0.99999917
3ssi7f,1.0,5.251665e-10,0,1.0
dalir1990,1.0,1.2363394e-14,0,1.0
zanziyanazadi,1.0,8.003836e-09,0,1.0
hesamheydari11,1.0,6.2976954e-14,0,1.0
namatikaty,1.0,6.6201005e-14,0,1.0
nabieereza,1.0,1.4581648e-14,0,1.0
mad_salhy,1.0,3.813481e-16,0,1.0
royaronika,1.0,8.2773794e-13,0,1.0
sepehr845862,1.0,5.973192e-14,0,1.0
payndeiranshah,1.0,1.4132533e-14,0,1.0
qqnws16744519,1.0,6.28601e-13,0,1.0
faribairani20,1.0,6.985382e-10,0,1.0
mydreamofazadi,1.0,4.7821147e-10,0,1.0
i_franak,1.0,7.35014e-17,0,1.0
bavan2020,1.0,1.01918604e-16,0,1.0
ly5609609248335,1.0,1.7170124e-20,0,1.0
panospetrou1234,1.0,4.1756198e-10,0,1.0
shahpur_2ooo,1.0,5.955099e-16,0,1.0
nerhervlliic3sh,1.0,4.25754e-09,0,1.0
tmpiroozi,1.0,4.6248177e-15,0,1.0
empireparsa,1.0,3.911596e-14,0,1.0
cinquestelle5m,1.0,3.278089e-13,0,1.0
rshsam3,0.99999964,3.0469187e-07,0,0.99999964
iran16166472,1.0,2.0141519e-13,0,1.0
saeedsalma50120,1.0,3.6828926e-17,0,1.0
amin_aminpoor,1.0,3.9291143e-11,0,1.0
djduxu5190,1.0,7.67033e-18,0,1.0
hosein_kordi7,1.0,6.2483494e-15,0,1.0
xakestar_,1.0,4.763199e-10,0,1.0
zaak44324744,1.0,7.089291e-12,0,1.0
davoodrameza13,0.9999999,6.3974255e-08,0,0.9999999
arsaghasempour,1.0,1.7340479e-12,0,1.0
aryamehr2566,1.0,2.0913647e-13,0,1.0
reza80269368,1.0,1.1512394e-14,0,1.0
persiaisalive,1.0,3.8584566e-19,0,1.0
foxriver222,1.0,5.3136726e-17,0,1.0
swabumme,0.99999976,2.631671e-07,0,0.99999976
capitanloren,1.0,2.1119018e-08,0,1.0
sh_brainy,1.0,2.8472171e-09,0,1.0
haditatar20333,1.0,7.130649e-13,0,1.0
rostam_books,1.0,5.0710512e-12,0,1.0
maryyy62,1.0,5.951122e-17,0,1.0
lordmgi,1.0,2.1862037e-13,0,1.0
saraa_artist,1.0,1.8137379e-16,0,1.0
ramin_1400,1.0,2.6297678e-16,0,1.0
mohsen_hak68493,1.0,1.3423897e-10,0,1.0
for_omid,1.0,2.0573846e-15,0,1.0
i_denirani,1.0,9.631385e-13,0,1.0
heart_sheylo,1.0,8.492484e-18,0,1.0
hedishjf,1.0,2.3444063e-14,0,1.0
arsalan16346408,1.0,1.4284301e-13,0,1.0
tanha72161013,1.0,2.6683855e-12,0,1.0
cedar315894,1.0,2.412426e-14,0,1.0
khoorammohsen,1.0,8.209268e-13,0,1.0
azitashad46482,1.0,6.2918644e-09,0,1.0
alikarami725202,1.0,2.750017e-17,0,1.0
elahe_sh18,1.0,9.415421e-09,0,1.0
javidshah0,1.0,2.7852604e-08,0,1.0
frhng382804,1.0,8.605692e-15,0,1.0
jahan_fh,1.0,1.1729827e-11,0,1.0
esmaeilnamdari,1.0,2.6238712e-12,0,1.0
_persian_golf,1.0,4.1379145e-09,0,1.0
slvroffcl,1.0,3.0094252e-08,0,1.0
borobaba6,1.0,1.4300807e-15,0,1.0
agadook,1.0,6.180634e-11,0,1.0
amirzakd2,1.0,1.1323836e-15,0,1.0
pouya_fa77,1.0,4.7317115e-15,0,1.0
a_azitaa,1.0,1.0026047e-12,0,1.0
mehrdadpopo,1.0,3.0110844e-12,0,1.0
abrishamf22791,1.0,1.2967054e-15,0,1.0
ahmadsooki75,1.0,3.5997105e-11,0,1.0
iranshahr_mtl,1.0,4.1024326e-13,0,1.0
pippin_silent,1.0,4.6211296e-16,0,1.0
behruztrading,1.0,2.8197222e-11,0,1.0
heli61618621611,1.0,1.1575599e-12,0,1.0
rd4157475516066,1.0,3.5991964e-18,0,1.0
azii42383043,0.9999999,8.353195e-08,0,0.9999999
baharrafinia833,1.0,1.4560028e-10,0,1.0
janideep55,1.0,7.363128e-11,0,1.0
memento9149,1.0,1.5405489e-18,0,1.0
yalda923,1.0,3.5348879e-12,0,1.0
iran_wolf53769,1.0,4.1385775e-09,0,1.0
farzane33444599,1.0,6.787615e-16,0,1.0
iamsmh95,0.9999999,1.01703506e-07,0,0.9999999
fucktosiano,1.0,5.284595e-13,0,1.0
king_kyrus,1.0,1.1116621e-18,0,1.0
rdwdy7,1.0,2.306038e-12,0,1.0
bigdudelebowski,0.9999995,4.4726872e-07,0,0.9999995
shyr77497221,1.0,5.1103392e-11,0,1.0
pedram1775196,1.0,1.745158e-18,0,1.0
hesammt7,1.0,1.39613e-11,0,1.0
fench_kouchoul,1.0,1.5198577e-16,0,1.0
mortezaadabi,1.0,8.6101495e-17,0,1.0
sedaye_bi_jan,1.0,1.05102385e-11,0,1.0
farnazhbb,1.0,4.3426842e-11,0,1.0
omid79951334,1.0,7.160976e-09,0,1.0
zizi_mccartney,1.0,4.4515577e-18,0,1.0
vedaf86,1.0,3.7967632e-14,0,1.0
besoyenoor52250,1.0,1.1436838e-15,0,1.0
wildtommy14,1.0,1.710053e-14,0,1.0
lula_lluullaa,1.0,3.6799566e-10,0,1.0
bhzadnby,1.0,2.549994e-10,0,1.0
phoenix__138,1.0,6.8109274e-10,0,1.0
mehdishahbazi11,1.0,2.4404089e-16,0,1.0
piremard70,1.0,1.161177e-13,0,1.0
asalbanoooo0,1.0,3.6069181e-12,0,1.0
ikhalili2,1.0,6.1238737e-15,0,1.0
moonasrd,1.0,2.6062534e-20,0,1.0
erami1,1.0,6.1873033e-13,0,1.0
amirhosseinab1,1.0,1.5933369e-10,0,1.0
iranianpa,1.0,3.1925989e-15,0,1.0
kalbom7,1.0,3.3681543e-19,0,1.0
amin59777713,1.0,1.15711954e-10,0,1.0
farhadikhosrow,1.0,3.3105473e-14,0,1.0
godanddone13,1.0,1.8001024e-10,0,1.0
mandireyar,1.0,4.0048917e-14,0,1.0
imanhassani1980,1.0,1.4369574e-11,0,1.0
hadiaslani1985,0.99999976,2.0806937e-07,0,0.99999976
amir2288,1.0,1.8448036e-16,0,1.0
0xwrongbet,1.0,4.3477452e-16,0,1.0
savaki1357_1404,0.9999999,7.586039e-08,0,0.9999999
doctorhoma,1.0,7.904039e-10,0,1.0
amnasab20795,1.0,1.7723725e-15,0,1.0
vatanprast59,1.0,1.5429289e-13,0,1.0
khaterehmo48045,1.0,1.9011575e-09,0,1.0
mbsophmb,1.0,4.474521e-12,0,1.0
kaneki52583,1.0,1.7358684e-19,0,1.0
yarmohammadshah,0.9999999,1.6613468e-07,0,0.9999999
mjavadgol,1.0,1.4963516e-16,0,1.0
dfinanceera,1.0,3.2760107e-15,0,1.0
mohamad21976558,1.0,1.4881881e-09,0,1.0
reeeeelaax,1.0,4.702295e-21,0,1.0
hamid35242658,1.0,1.488316e-20,0,1.0
nik2sid,1.0,8.2752745e-18,0,1.0
npirdoost64894,1.0,2.723656e-13,0,1.0
m_f_my_country,1.0,1.34315945e-08,0,1.0
soroosh1973,1.0,5.1288235e-15,0,1.0
delavar69,0.9999999,6.291135e-08,0,0.9999999
tabatabaei41583,1.0,1.7666955e-15,0,1.0
mmdnfr98,0.9999999,8.036882e-08,0,0.9999999
msmchange,1.0,1.3095823e-12,0,1.0
matroodin,1.0,3.6388045e-10,0,1.0
mr96689383,1.0,2.9974306e-15,0,1.0
ahura_bh,1.0,6.560457e-10,0,1.0
hos1362,1.0,5.751569e-13,0,1.0
plipli3543,0.9999999,1.08449235e-07,0,0.9999999
sepideh77060753,1.0,7.344066e-15,0,1.0
programmerir80,1.0,2.2982384e-13,0,1.0
ndrlu69024,1.0,2.8588685e-16,0,1.0
behrooz21860506,0.99999976,2.3558131e-07,0,0.99999976
hamidre33735428,1.0,3.8112347e-12,0,1.0
farda_jj,1.0,4.0095977e-15,0,1.0
mrym22260,1.0,3.486765e-14,0,1.0
vahidbashir85,0.9999999,7.605656e-08,0,0.9999999
hasan70995545,1.0,5.8451854e-13,0,1.0
mustafa_roosta,1.0,2.889464e-12,0,1.0
jzirj87336,1.0,5.403916e-12,0,1.0
iranfreeco,1.0,1.6276726e-13,0,1.0
mahdishbagheri,1.0,6.130148e-19,0,1.0
sagharstudio,1.0,5.2342236e-18,0,1.0
cyja78,0.9999999,7.924546e-08,0,0.9999999
iraj63140440,1.0,4.11218e-12,0,1.0
kaveh75,1.0,8.508164e-10,0,1.0
mylllluuuuuu,1.0,1.2339088e-13,0,1.0
sellol909,1.0,4.3619133e-17,0,1.0
enghelabi_1401,1.0,4.6070227e-12,0,1.0
tabrizimohsen,1.0,1.9518824e-12,0,1.0
6tgkntclfob5v0s,1.0,5.4673694e-18,0,1.0
golzari10,1.0,9.753826e-09,0,1.0
hamidgouda82061,1.0,2.9138428e-16,0,1.0
samipani1051,1.0,6.55449e-14,0,1.0
vaezsorour,1.0,7.283514e-14,0,1.0
dele_kheshti7,1.0,1.9957328e-19,0,1.0
callmereyhannn,1.0,5.3087007e-20,0,1.0
sr19214389,1.0,1.03239764e-10,0,1.0
interchapmalll,1.0,7.720858e-09,0,1.0
a_r_samary,1.0,5.4832263e-09,0,1.0
hamidrazavi1981,1.0,5.805421e-09,0,1.0
arstwjawyd,1.0,2.4620789e-20,0,1.0
shahla1979r,1.0,3.9718764e-14,0,1.0
parhm_,1.0,1.2462189e-18,0,1.0
mah1055324,1.0,6.4502014e-18,0,1.0
mohammadre69739,1.0,2.208266e-19,0,1.0
sam99281703,1.0,3.4055983e-10,0,1.0
o3037516615,1.0,1.7541997e-13,0,1.0
taghizadehrieka,1.0,6.2283756e-10,0,1.0
bennyramzi90266,1.0,4.394611e-19,0,1.0
ahoorabrg,1.0,2.952259e-12,0,1.0
ayo_tomidee,1.0,1.1327736e-13,0,1.0
momeniyaser,1.0,1.0952009e-09,0,1.0
kamrezi,1.0,1.9340536e-08,0,1.0
spnt250789,1.0,1.7635366e-16,0,1.0
nim80964576,1.0,3.7751555e-15,0,1.0
aboutbahart,1.0,8.728355e-14,0,1.0
saree72_binaa,1.0,1.1242993e-09,0,1.0
baran_dard22,1.0,3.3172938e-09,0,1.0
holmes66222,1.0,4.5436718e-10,0,1.0
yasi1996___75,1.0,2.1983431e-16,0,1.0
azadhbhram12265,1.0,2.9203035e-19,0,1.0
mahdihassa50734,1.0,3.700397e-17,0,1.0
mollapashmoddin,0.9999999,7.9003236e-08,0,0.9999999
alisattari6,1.0,7.146079e-12,0,1.0
artemis550101,1.0,1.5437799e-09,0,1.0
osyan__gar,0.99999964,3.9313323e-07,0,0.99999964
hmydghlamy85126,0.9999993,6.805686e-07,0,0.9999993
sss66h,1.0,1.0168716e-12,0,1.0
ghasemiiii888m,1.0,3.5193223e-11,0,1.0
siratiyounes,1.0,3.6049806e-11,0,1.0
farzadkiani877,1.0,1.0566341e-14,0,1.0
mohsenpatriot2,1.0,2.8790176e-08,0,1.0
birdoofpassage,1.0,3.1211047e-12,0,1.0
stonefiroo4703,1.0,6.845057e-15,0,1.0
sharon_iran,1.0,4.5510974e-17,0,1.0
z_life_freedom,1.0,3.1140688e-13,0,1.0
anahid2581,1.0,5.318986e-17,0,1.0
arastattoo91,1.0,3.9540173e-13,0,1.0
maryam31876485,1.0,8.1445295e-09,0,1.0
mino_abbasi1374,0.9999993,7.55629e-07,0,0.9999993
arvin_kiani12,1.0,5.5323645e-11,0,1.0
houri61229751,1.0,4.778547e-15,0,1.0
rwblkhan,1.0,4.822086e-10,0,1.0
parsi03211551,1.0,1.6653837e-15,0,1.0
mohammadal47297,1.0,4.704856e-08,0,1.0
leidavash,1.0,8.916725e-12,0,1.0
valifarahani,1.0,6.262677e-12,0,1.0
mandanajamali,1.0,2.808463e-10,0,1.0
zarindokht_ah,1.0,1.1521107e-19,0,1.0
dayivahid12345,1.0,3.0890618e-10,0,1.0
fahim3352761491,1.0,2.1660059e-14,0,1.0
tajebozorg1979,1.0,6.289227e-12,0,1.0
naranji_666,1.0,2.2815354e-14,0,1.0
saatsazk,1.0,5.673431e-15,0,1.0
ferey_nadoun5,1.0,1.3069622e-12,0,1.0
iranian_boy7,1.0,8.4984855e-09,0,1.0
pkmajiid,1.0,4.6889874e-13,0,1.0
mhraby420841,1.0,3.4418022e-17,0,1.0
azshomabehtaran,1.0,2.2953997e-13,0,1.0
lf71354556,1.0,2.842657e-14,0,1.0
sonya04333895,1.0,1.3882256e-10,0,1.0
paria55031,1.0,2.1596217e-20,0,1.0
chap_gaiidam,1.0,1.8589663e-10,0,1.0
r2cdsi8ivgxxxea,1.0,3.381107e-10,0,1.0
agirl9777,1.0,1.1060071e-10,0,1.0
torj_mosvi,1.0,2.1536522e-17,0,1.0
siavash_irann,1.0,6.802108e-15,0,1.0
cosinus400,1.0,2.020549e-11,0,1.0
pandaye_skini,1.0,6.447954e-13,0,1.0
sinamohamm96405,1.0,6.331171e-16,0,1.0
nikacha32679823,1.0,2.8421223e-09,0,1.0
artemis5325851,1.0,4.5415702e-12,0,1.0
kianmehr89,1.0,6.591895e-16,0,1.0
greatpersiaa,1.0,1.01875796e-17,0,1.0
arash86345926,1.0,8.267096e-12,0,1.0
aryalap28408,1.0,3.4755095e-11,0,1.0
mehnor7,1.0,5.165974e-15,0,1.0
nadabiri,1.0,2.003336e-13,0,1.0
nedaab10,1.0,1.576693e-08,0,1.0
kosarseyfi78,1.0,1.0532155e-18,0,1.0
mastiorastiii,1.0,2.6382776e-09,0,1.0
sha37067,1.0,1.3227056e-13,0,1.0
termehirani,1.0,3.9777634e-12,0,1.0
darabdavoudi,1.0,2.8742368e-13,0,1.0
zanzendegizan,1.0,6.812904e-13,0,1.0
friseurmansour,1.0,1.3473229e-13,0,1.0
alinajibiii,1.0,1.3457347e-22,0,1.0
cis_per,1.0,3.1018041e-09,0,1.0
edi79527165,1.0,6.2331347e-12,0,1.0
ariya_alizad,1.0,1.3602699e-13,0,1.0
najvayosefzade,1.0,7.511945e-23,0,1.0
aliiirezaaa3,1.0,5.185527e-20,0,1.0
bsdr166,1.0,7.923652e-20,0,1.0
negrhnejad,1.0,7.025271e-20,0,1.0
pedramashkan,1.0,6.075954e-10,0,1.0
hossein7912,1.0,2.7147751e-18,0,1.0
zarabinich,1.0,5.8524013e-10,0,1.0
drbndyshkwh,1.0,6.27113e-15,0,1.0
jananavaz,1.0,2.4302525e-18,0,1.0
hadi_ariamehr,1.0,4.9073688e-12,0,1.0
soheila64358595,1.0,8.730124e-13,0,1.0
ajami_david,1.0,1.4872735e-14,0,1.0
emmsource,1.0,4.5002393e-09,0,1.0
vukashinfa,1.0,6.283182e-09,0,1.0
merdad74,1.0,1.4234902e-14,0,1.0
souzanpourmokh1,1.0,1.0299924e-17,0,1.0
anibah20,1.0,8.673404e-11,0,1.0
pantea_nickname,1.0,5.593763e-09,0,1.0
tinnaa_2003,1.0,8.907317e-10,0,1.0
farahfarnaz,1.0,3.1289198e-19,0,1.0
aminlp98,1.0,4.6050322e-14,0,1.0
rezashah2436,0.9999999,8.4530946e-08,0,0.9999999
namira_98,1.0,5.807104e-09,0,1.0
farsam_arkifar,1.0,4.5359698e-23,0,1.0
nima_kavousi,1.0,8.117316e-12,0,1.0
maedesalami,1.0,3.1614764e-15,0,1.0
alokardguy,1.0,4.9856636e-13,0,1.0
bardyaaaaaaa,1.0,1.4362414e-16,0,1.0
bzrgnadr,1.0,3.1976082e-15,0,1.0
shahrzad1973,1.0,2.515303e-16,0,1.0
aaminnnimaa,1.0,2.3271454e-08,0,1.0
dsahra,1.0,2.1722481e-11,0,1.0
imanariamehr,1.0,4.1010285e-11,0,1.0
majid82437997,1.0,1.3255342e-13,0,1.0
milad136991,1.0,2.2397379e-14,0,1.0
leylaleybabae,1.0,3.162477e-08,0,1.0
peymoon66,1.0,5.872539e-14,0,1.0
w_w1365,1.0,3.0721747e-10,0,1.0
persiangulf1403,1.0,1.0377994e-21,0,1.0
abdoliafsaneh,1.0,3.2343627e-15,0,1.0
facelesspar,1.0,4.760285e-13,0,1.0
amka22412648,1.0,8.0011397e-19,0,1.0
mahdimahsa71433,1.0,7.566641e-17,0,1.0
siavash84770032,1.0,7.500454e-18,0,1.0
parviz26710753,1.0,5.290182e-13,0,1.0
hamidaghdam1,1.0,5.4323836e-17,0,1.0
mehrdadpaj3929,1.0,3.6477514e-12,0,1.0
saeediali25700,1.0,6.307426e-16,0,1.0
heidarisolmaz,1.0,3.4932946e-18,0,1.0
samkhallash,1.0,1.1151446e-11,0,1.0
dr_afsaneh,1.0,8.114158e-12,0,1.0
hido_rasid,1.0,3.386116e-17,0,1.0
amirrezazii,1.0,7.457175e-18,0,1.0
saeed0153,1.0,6.1814903e-16,0,1.0
leo10amir,1.0,1.993617e-12,0,1.0
abas27811261,1.0,1.3827831e-12,0,1.0
mojgansaha25978,1.0,6.300439e-09,0,1.0
kasrarnj92581,1.0,7.267641e-17,0,1.0
naderafsharjam,1.0,9.873967e-15,0,1.0
persianking2006,1.0,1.978822e-17,0,1.0
garshasbb72178,1.0,2.2337276e-17,0,1.0
esmailei,1.0,2.3719682e-11,0,1.0
aashk2024,1.0,9.433522e-13,0,1.0
masoudkingsman,1.0,3.1730393e-11,0,1.0
rnjbrfatmh57291,1.0,2.2353049e-13,0,1.0
aboutalebii1721,1.0,8.296529e-11,0,1.0
vahidnoroz59986,1.0,4.6580178e-14,0,1.0
boxe_glory,1.0,7.8137784e-16,0,1.0
nirvaanaa95rf,1.0,6.039373e-18,0,1.0
sohrab521027853,1.0,1.2337664e-15,0,1.0
zahedjahan16615,1.0,1.3616639e-09,0,1.0
hamedyounesi2,1.0,1.5179577e-08,0,1.0
noradinshno,1.0,1.0720181e-13,0,1.0
baki_amir,1.0,1.7756226e-13,0,1.0
ardvanbahm97732,1.0,2.0752856e-15,0,1.0
pavellnedved111,1.0,6.399593e-17,0,1.0
sasan_khod,1.0,2.221175e-08,0,1.0
sina_aminvari,1.0,9.611837e-10,0,1.0
sara_tiss_,1.0,1.3733247e-14,0,1.0
miroo_mehdi,1.0,6.0603804e-16,0,1.0
taranom_ziz,1.0,1.6546432e-12,0,1.0
azari80292103,1.0,1.7979956e-10,0,1.0
saeedtaree,1.0,6.223592e-13,0,1.0
haniye62870812,1.0,1.1691861e-10,0,1.0
parsi22774,1.0,4.027512e-18,0,1.0
meysam1388,1.0,3.3775425e-14,0,1.0
titii166,1.0,1.7498185e-17,0,1.0
yeganeh2562,1.0,1.6056555e-18,0,1.0
sizarta22,1.0,5.912528e-14,0,1.0
__freedom_btfly,1.0,3.993191e-14,0,1.0
baleeeeee__,1.0,1.2601957e-13,0,1.0
divine_soul777,1.0,2.7882022e-10,0,1.0
annatar_ainur,1.0,9.125399e-11,0,1.0
mycrosswalk_,1.0,3.6275655e-17,0,1.0
s9999095293436,1.0,8.5451e-17,0,1.0
8044aa8d7246426,1.0,9.247952e-10,0,1.0
aliihonarmand,1.0,2.4315964e-11,0,1.0
mobin_bax,1.0,7.854859e-19,0,1.0
alibakhtar81779,1.0,9.166139e-13,0,1.0
mohammadkeimasi,1.0,4.1964746e-10,0,1.0
_meysam_sarmadi,1.0,1.1542625e-18,0,1.0
shineolia,1.0,4.9556494e-16,0,1.0
reza728945271,1.0,1.4324627e-13,0,1.0
mrt_840,1.0,6.55817e-13,0,1.0
sahel90518113,1.0,3.7364196e-09,0,1.0
suliiiiiiid,1.0,1.1743738e-17,0,1.0
akbareghdami,1.0,1.0245251e-11,0,1.0
malekesmailis,1.0,2.9683154e-13,0,1.0
sue_assili,1.0,3.7673402e-17,0,1.0
mobin__2005,1.0,2.1362089e-16,0,1.0
rez1324567,1.0,1.7402709e-19,0,1.0
amir206sef,1.0,1.681809e-09,0,1.0
ar_77_ma,1.0,1.0858694e-10,0,1.0
payamamani3,1.0,3.416399e-17,0,1.0
roshanmasoul,1.0,2.311589e-10,0,1.0
mohammedma63094,1.0,1.867323e-19,0,1.0
apothtoth,1.0,1.7351966e-15,0,1.0
saeidki3112176,1.0,5.2931665e-14,0,1.0
ali1359a,1.0,8.97716e-14,0,1.0
miriamhamedani,0.99999964,4.1572198e-07,0,0.99999964
dawood99819470,1.0,2.4623305e-14,0,1.0
fandakirani,0.99999917,8.877447e-07,0,0.99999917
ak20000m,1.0,2.731294e-16,0,1.0
azarlyly,1.0,1.7577892e-14,0,1.0
mostaf_63,0.99999976,1.9019551e-07,0,0.99999976
darbedar00,1.0,3.7594585e-17,0,1.0
yeirani_inx,1.0,9.387245e-14,0,1.0
ammmammm123755,1.0,8.8783425e-11,0,1.0
kkarandish,1.0,2.0596324e-13,0,1.0
barandaz_sarbaz,1.0,2.328182e-10,0,1.0
rangrazian92291,1.0,8.9354465e-21,0,1.0
javidanirann,1.0,2.5563104e-10,0,1.0
mehrdadghanba12,1.0,2.1693839e-14,0,1.0
azarhosseini4,1.0,1.973916e-15,0,1.0
dr_mpki,1.0,2.6787868e-13,0,1.0
rezajami0,1.0,3.7256797e-17,0,1.0
surena_mobarez,1.0,3.417692e-08,0,1.0
azfarahan,1.0,3.7838398e-20,0,1.0
salehi_abb1920,1.0,2.4961516e-13,0,1.0
awmir1997_,0.9999993,6.913038e-07,0,0.9999993
minoo284840,1.0,9.1520745e-17,0,1.0
bahramm27,1.0,1.4365332e-14,0,1.0
zamani_javid,1.0,8.3809515e-11,0,1.0
mulaksandr,1.0,3.4361893e-16,0,1.0
behnoor000,1.0,7.823265e-23,0,1.0
al84003alireza,1.0,5.507474e-19,0,1.0
panifey,1.0,1.5583066e-15,0,1.0
aghil_asn,1.0,2.21352e-08,0,1.0
parsicamellia,1.0,4.5139375e-11,0,1.0
yaaaasaman,1.0,8.674081e-15,0,1.0
mojitatbali1367,1.0,2.5863192e-18,0,1.0
hhaaajjjj,1.0,1.0653928e-14,0,1.0
hrirani4,1.0,2.6491554e-12,0,1.0
_hiv__,1.0,4.186719e-11,0,1.0
amahpr44544,1.0,6.87604e-16,0,1.0
sina_kianmer,1.0,1.1125117e-16,0,1.0
twitamirii,1.0,4.18107e-18,0,1.0
bahareh_bo28764,1.0,5.8062565e-11,0,1.0
iranvatanp43557,1.0,9.307329e-12,0,1.0
so4343,1.0,6.555072e-12,0,1.0
khwbay91176,1.0,6.2422924e-13,0,1.0
mehrdad_python,1.0,5.6409493e-16,0,1.0
behdad41932542,1.0,7.99401e-13,0,1.0
aghakocholoo,1.0,6.025004e-10,0,1.0
saharmg1369,1.0,9.801524e-18,0,1.0
hesamk6,1.0,1.6579706e-11,0,1.0
drsaesh2022,1.0,5.703834e-11,0,1.0
afkatanchi,1.0,2.204461e-12,0,1.0
lalehfattahy,1.0,2.8688745e-17,0,1.0
shahriarib41076,1.0,2.1066663e-13,0,1.0
aashkwh,1.0,1.4374172e-12,0,1.0
elahegh47,1.0,3.0400752e-13,0,1.0
mohammad01mahdi,1.0,2.7169603e-11,0,1.0
afi_teh,1.0,1.8611322e-08,0,1.0
babayedokhtaram,1.0,6.58498e-17,0,1.0
msa_gh77,1.0,8.9468016e-29,0,1.0
rkouhsarian,1.0,4.6526796e-11,0,1.0
maryamr25139748,1.0,1.4527122e-11,0,1.0
partizanstrong,1.0,1.6759647e-13,0,1.0
mahmudbabae,1.0,3.0679508e-15,0,1.0
tatasonami,1.0,2.4577207e-12,0,1.0
amirbrh8,1.0,6.855765e-13,0,1.0
khorzokhan13,1.0,9.405171e-13,0,1.0
shahab_ss81,1.0,2.8869358e-08,0,1.0
javid90068,1.0,7.282898e-19,0,1.0
drbob03530531,1.0,8.8676034e-13,0,1.0
mansour626767,1.0,1.0833298e-16,0,1.0
ashkan30766605,1.0,7.018863e-14,0,1.0
parisaes12,1.0,2.5940751e-11,0,1.0
ariyomhtirani1,1.0,1.2075718e-12,0,1.0
somy78327974,1.0,4.320316e-09,0,1.0
mafkh1363,1.0,1.6355493e-13,0,1.0
mahzist_roshan,1.0,2.339719e-19,0,1.0
hpooraras,1.0,1.9752483e-16,0,1.0
twis8siwt,1.0,1.9408482e-13,0,1.0
emeirnouri,1.0,3.8426643e-20,0,1.0
coral_nik,1.0,9.576846e-18,0,1.0
hoseainamir,1.0,6.479164e-11,0,1.0
sarbazshah1,1.0,1.497302e-09,0,1.0
david04183404,0.9999999,8.694153e-08,0,0.9999999
sholehmehr,1.0,6.4172265e-11,0,1.0
amper8807214017,1.0,6.466608e-11,0,1.0
baflavi,0.9999995,4.3431177e-07,0,0.9999995
lilby2022,1.0,2.4194787e-16,0,1.0
nastaran1341,1.0,4.6141937e-14,0,1.0
alirezamoqadac,1.0,4.388788e-12,0,1.0
hamedshb1986,1.0,4.7726493e-13,0,1.0
hamedderakhsha5,1.0,7.081914e-19,0,1.0
asba924478,1.0,1.9672436e-12,0,1.0
sia82505759,1.0,7.2124265e-11,0,1.0
farshad_70,1.0,6.5347683e-10,0,1.0
shahin_1919,1.0,1.4261944e-10,0,1.0
apa33306,1.0,5.851973e-19,0,1.0
vertigoversky,1.0,3.1748478e-12,0,1.0
sa2790663592629,1.0,5.0705133e-18,0,1.0
azsoheil,1.0,1.757911e-09,0,1.0
nimosharif_pour,1.0,1.8185852e-11,0,1.0
my_illusions_00,1.0,1.9568755e-14,0,1.0
mralirezza_r,1.0,8.748912e-09,0,1.0
goldeneyes7129,1.0,7.0236575e-14,0,1.0
persiakiiing,1.0,4.9193068e-20,0,1.0
mzeaezm,1.0,2.4135488e-18,0,1.0
feriiiiiiiii7,1.0,7.591372e-14,0,1.0
monarch_iran_,0.99999905,9.1075685e-07,0,0.99999905
sgohar1,1.0,1.8155159e-17,0,1.0
ya3ermf,1.0,8.340124e-12,0,1.0
kiyantf,1.0,2.3073972e-16,0,1.0
sarasha68792767,1.0,1.9843445e-09,0,1.0
xena2626,1.0,8.8903646e-13,0,1.0
dondiego2500,1.0,7.922074e-14,0,1.0
saeedka03440163,1.0,4.0441914e-15,0,1.0
mehdi_21,1.0,1.5339764e-09,0,1.0
mhshd64581762,1.0,4.987211e-14,0,1.0
setarehshi91690,1.0,3.476777e-14,0,1.0
irshahri,1.0,5.4266863e-10,0,1.0
hosseinisargol,1.0,6.7152415e-17,0,1.0
shams_sama23943,1.0,2.8255867e-10,0,1.0
bellfafa17,1.0,9.144333e-16,0,1.0
shahabbyt1364,1.0,7.698344e-13,0,1.0
hasti1435690,1.0,3.5404243e-10,0,1.0
kiloo2zar,1.0,3.1766996e-13,0,1.0
masterraven8,1.0,6.009464e-10,0,1.0
sherwin30546,1.0,2.0470763e-13,0,1.0
heyroonebozorg,1.0,2.4709552e-17,0,1.0
sajjadsade48567,1.0,7.490612e-12,0,1.0
davood47494179,1.0,1.3365175e-12,0,1.0
homayoun0075,1.0,2.1691137e-15,0,1.0
shahinnaza20560,1.0,1.1022539e-18,0,1.0
znb_glr,1.0,2.1484603e-15,0,1.0
adventure1828,1.0,9.308624e-16,0,1.0
